date,cpi_index,rate,unemp,wage_real,hpi,mortgage,gdp_growth,usdils,eurils,cpi_yoy,cpi_yoy_clean,real_rate,rate_gap,rate_change_12m,real_wage_indexed,wage_growth_12m,hpi_total,hpi_total_indexed,hpi_growth_12m,affordability,fx_change_12m,fx_mom_pct,fx_volatility_12m,cpi_mom_pct,inflation_volatility_12m,cpi_gap,housing_loans_yoy,economic_stress_index,housing_pressure_index
2007-10-01,2.1891367604,4.0,,8853.38671875,57.8823127577573,,6.771117161,3.966,5.7323,2.1891367604,2.1891367604,1.8108632396000002,2.0,-1.25,178.72918270524534,-0.1719652677948602,57.8823127577573,90.2412294124733,-1.9686731167195881,198.0571229679425,-7.509328358208956,-1.1711936207326135,2.4687596800729446,56.366911457142855,,0.18913676039999983,,-0.25435570367840554,-1.3467541808663572
2007-11-01,2.7912536443,4.0,,8839.4228515625,,,,3.83,5.6483,2.7912536443,2.7912536443,1.2087463557000002,2.0,-1.0,178.44728486782898,-1.1471171742018837,,,,,-9.81869554979985,-3.429147755925366,2.5990858057807786,27.504763283495404,,0.7912536442999998,,-0.09289216524076953,
2007-12-01,3.3965014577,4.25,,9025.9658203125,,,,3.846,5.6592,3.3965014577,3.3965014577,0.8534985423000001,2.25,-0.25,182.21315135522497,1.2215463962574225,,,,,-8.970414201183418,0.41775456919059817,2.6231189355939066,21.683726759693545,,1.3965014577,,0.05703708381235386,
2008-01-01,3.5353535354,4.25,,9002.5888671875,58.5818271047493,,1.2046773598,3.625,5.3877,3.5353535354,3.5353535354,0.7146464645999999,2.25,-0.25,181.74122531619616,2.270413698874507,58.5818271047493,91.33180495544453,1.4724876573693146,198.9900729596411,-14.906103286384976,-5.746229849193973,2.932154409187763,4.088091214717937,,1.5353535354,,0.2395660158881157,-1.0556849294760413
2008-02-01,3.6474164134,3.75,,9036.912109375,,,,3.635,5.5279,3.6474164134,3.6474164134,0.10258358660000022,1.75,-0.5,182.43413134400743,1.6663918223016383,,,,,-13.67846117311804,0.27586206896550447,2.9673191851761818,3.1697785491011876,,1.6474164133999998,,0.15239979217558744,
2008-03-01,3.7411526795,3.25,,8988.0751953125,,,,3.553,5.6169,3.7411526795,3.7411526795,-0.49115267949999986,1.25,-0.75,181.44822820732966,0.31392963433405363,,,,,-14.488567990373047,-2.2558459422283295,2.9836270401530065,2.5699359622232576,,1.7411526794999999,,0.11538804196005342,
2008-04-01,4.7283702213,3.25,,8932.0654296875,59.4785908402491,,1.0512673597,3.429,5.3278,4.7283702213,4.7283702213,-1.4783702212999996,1.25,-0.5,180.31752196443304,-1.2092168518734736,59.4785908402491,92.72990150909646,1.1959941219504833,194.45455999621066,-14.786282306163024,-3.490008443568815,3.0046382539394254,26.38805807658029,,2.7283702212999996,,0.24353802670780872,-1.0013493561622897
2008-05-01,5.4325955734,3.5,,9096.0966796875,,,,3.233,5.0048,5.4325955734,5.4325955734,-1.9325955734000004,1.5,0.0,183.62892947231146,0.4736099909206537,,,,,-19.83635011157947,-5.715952172645078,3.2156740152383163,14.893617021096617,,3.4325955734000004,,0.360232351148019,
2008-06-01,4.7952047952,3.75,,8964.4619140625,,,,3.352,5.2849,4.7952047952,4.7952047952,-1.0452047952,1.75,0.25,180.97153125588355,0.4339961894725297,,,,,-21.11084961167333,3.680791834209707,2.8985760446249262,-11.732711732139634,,2.7952047952,,0.2713822813381621,
2008-07-01,4.8418972332,4.0,,8821.025390625,60.9497494800439,,0.8410734237,3.47,5.4172,4.8418972332,4.8418972332,-0.8418972332000001,2.0,0.25,178.0758831363032,-0.787615885791082,60.9497494800439,95.02350654992256,3.8118418459345937,187.40192779851515,-19.396051103368162,3.5202863961814046,3.178293615140902,0.9737318841259723,,2.8418972332,,0.40455638964094276,-0.6448432856104991
