date,series_id,series_name,value,source_file,sheet
1975-03-01,cpi_total_index,CPI Index — Total,44.069431199,Consumer Price Index - Total.xlsx,PRI
1975-04-01,cpi_total_index,CPI Index — Total,42.676057065,Consumer Price Index - Total.xlsx,PRI
1975-05-01,cpi_total_index,CPI Index — Total,40.923640249,Consumer Price Index - Total.xlsx,PRI
1975-06-01,cpi_total_index,CPI Index — Total,39.972652933,Consumer Price Index - Total.xlsx,PRI
1975-07-01,cpi_total_index,CPI Index — Total,38.714029508,Consumer Price Index - Total.xlsx,PRI
1975-08-01,cpi_total_index,CPI Index — Total,38.076062882,Consumer Price Index - Total.xlsx,PRI
1975-09-01,cpi_total_index,CPI Index — Total,38.218516486,Consumer Price Index - Total.xlsx,PRI
1975-10-01,cpi_total_index,CPI Index — Total,43.364726979,Consumer Price Index - Total.xlsx,PRI
1975-11-01,cpi_total_index,CPI Index — Total,32.476992607,Consumer Price Index - Total.xlsx,PRI
1975-12-01,cpi_total_index,CPI Index — Total,23.518979216,Consumer Price Index - Total.xlsx,PRI
1976-01-01,cpi_total_index,CPI Index — Total,22.790535641,Consumer Price Index - Total.xlsx,PRI
1976-02-01,cpi_total_index,CPI Index — Total,21.837503802,Consumer Price Index - Total.xlsx,PRI
1976-03-01,cpi_total_index,CPI Index — Total,23.226237466,Consumer Price Index - Total.xlsx,PRI
1976-04-01,cpi_total_index,CPI Index — Total,28.101348179,Consumer Price Index - Total.xlsx,PRI
1976-05-01,cpi_total_index,CPI Index — Total,29.007138794,Consumer Price Index - Total.xlsx,PRI
1976-06-01,cpi_total_index,CPI Index — Total,29.729730197,Consumer Price Index - Total.xlsx,PRI
1976-07-01,cpi_total_index,CPI Index — Total,35.721231243,Consumer Price Index - Total.xlsx,PRI
1976-08-01,cpi_total_index,CPI Index — Total,37.329877038,Consumer Price Index - Total.xlsx,PRI
1976-09-01,cpi_total_index,CPI Index — Total,37.619048005,Consumer Price Index - Total.xlsx,PRI
1976-10-01,cpi_total_index,CPI Index — Total,33.771274731,Consumer Price Index - Total.xlsx,PRI
1976-11-01,cpi_total_index,CPI Index — Total,35.455861662,Consumer Price Index - Total.xlsx,PRI
1976-12-01,cpi_total_index,CPI Index — Total,38.024123794,Consumer Price Index - Total.xlsx,PRI
1977-01-01,cpi_total_index,CPI Index — Total,35.862624213,Consumer Price Index - Total.xlsx,PRI
1977-02-01,cpi_total_index,CPI Index — Total,36.179628538,Consumer Price Index - Total.xlsx,PRI
1977-03-01,cpi_total_index,CPI Index — Total,34.014123355,Consumer Price Index - Total.xlsx,PRI
1977-04-01,cpi_total_index,CPI Index — Total,29.813717353,Consumer Price Index - Total.xlsx,PRI
1977-05-01,cpi_total_index,CPI Index — Total,30.103017936,Consumer Price Index - Total.xlsx,PRI
1977-06-01,cpi_total_index,CPI Index — Total,32.93815191,Consumer Price Index - Total.xlsx,PRI
1977-07-01,cpi_total_index,CPI Index — Total,28.358824985,Consumer Price Index - Total.xlsx,PRI
1977-08-01,cpi_total_index,CPI Index — Total,31.762529498,Consumer Price Index - Total.xlsx,PRI
1977-09-01,cpi_total_index,CPI Index — Total,33.746713135,Consumer Price Index - Total.xlsx,PRI
1977-10-01,cpi_total_index,CPI Index — Total,34.098928379,Consumer Price Index - Total.xlsx,PRI
1977-11-01,cpi_total_index,CPI Index — Total,43.56854664,Consumer Price Index - Total.xlsx,PRI
1977-12-01,cpi_total_index,CPI Index — Total,42.542488223,Consumer Price Index - Total.xlsx,PRI
1978-01-01,cpi_total_index,CPI Index — Total,46.14065196,Consumer Price Index - Total.xlsx,PRI
1978-02-01,cpi_total_index,CPI Index — Total,47.068819234,Consumer Price Index - Total.xlsx,PRI
1978-03-01,cpi_total_index,CPI Index — Total,49.583332977,Consumer Price Index - Total.xlsx,PRI
1978-04-01,cpi_total_index,CPI Index — Total,54.109031594,Consumer Price Index - Total.xlsx,PRI
1978-05-01,cpi_total_index,CPI Index — Total,53.33863258,Consumer Price Index - Total.xlsx,PRI
1978-06-01,cpi_total_index,CPI Index — Total,52.717391441,Consumer Price Index - Total.xlsx,PRI
1978-07-01,cpi_total_index,CPI Index — Total,54.093343737,Consumer Price Index - Total.xlsx,PRI
1978-08-01,cpi_total_index,CPI Index — Total,51.84094265,Consumer Price Index - Total.xlsx,PRI
1978-09-01,cpi_total_index,CPI Index — Total,50.638297902,Consumer Price Index - Total.xlsx,PRI
1978-10-01,cpi_total_index,CPI Index — Total,53.730322159,Consumer Price Index - Total.xlsx,PRI
1978-11-01,cpi_total_index,CPI Index — Total,46.022032121,Consumer Price Index - Total.xlsx,PRI
1978-12-01,cpi_total_index,CPI Index — Total,48.139256097,Consumer Price Index - Total.xlsx,PRI
1979-01-01,cpi_total_index,CPI Index — Total,51.995305259,Consumer Price Index - Total.xlsx,PRI
1979-02-01,cpi_total_index,CPI Index — Total,53.264008929,Consumer Price Index - Total.xlsx,PRI
1979-03-01,cpi_total_index,CPI Index — Total,56.100279078,Consumer Price Index - Total.xlsx,PRI
1979-04-01,cpi_total_index,CPI Index — Total,60.770855198,Consumer Price Index - Total.xlsx,PRI
1979-05-01,cpi_total_index,CPI Index — Total,65.370658034,Consumer Price Index - Total.xlsx,PRI
1979-06-01,cpi_total_index,CPI Index — Total,67.92069188,Consumer Price Index - Total.xlsx,PRI
1979-07-01,cpi_total_index,CPI Index — Total,73.038729204,Consumer Price Index - Total.xlsx,PRI
1979-08-01,cpi_total_index,CPI Index — Total,83.171677975,Consumer Price Index - Total.xlsx,PRI
1979-09-01,cpi_total_index,CPI Index — Total,92.043314138,Consumer Price Index - Total.xlsx,PRI
1979-10-01,cpi_total_index,CPI Index — Total,95.814781639,Consumer Price Index - Total.xlsx,PRI
1979-11-01,cpi_total_index,CPI Index — Total,102.26320212,Consumer Price Index - Total.xlsx,PRI
1979-12-01,cpi_total_index,CPI Index — Total,111.38573698,Consumer Price Index - Total.xlsx,PRI
1980-01-01,cpi_total_index,CPI Index — Total,116.177606,Consumer Price Index - Total.xlsx,PRI
1980-02-01,cpi_total_index,CPI Index — Total,121.44741845,Consumer Price Index - Total.xlsx,PRI
1980-03-01,cpi_total_index,CPI Index — Total,120.378301,Consumer Price Index - Total.xlsx,PRI
1980-04-01,cpi_total_index,CPI Index — Total,123.48111664,Consumer Price Index - Total.xlsx,PRI
1980-05-01,cpi_total_index,CPI Index — Total,133.51097188,Consumer Price Index - Total.xlsx,PRI
1980-06-01,cpi_total_index,CPI Index — Total,135.93702666,Consumer Price Index - Total.xlsx,PRI
1980-07-01,cpi_total_index,CPI Index — Total,133.40028664,Consumer Price Index - Total.xlsx,PRI
1980-08-01,cpi_total_index,CPI Index — Total,133.12152487,Consumer Price Index - Total.xlsx,PRI
1980-09-01,cpi_total_index,CPI Index — Total,131.55185106,Consumer Price Index - Total.xlsx,PRI
1980-10-01,cpi_total_index,CPI Index — Total,138.38108249,Consumer Price Index - Total.xlsx,PRI
1980-11-01,cpi_total_index,CPI Index — Total,137.60878567,Consumer Price Index - Total.xlsx,PRI
1980-12-01,cpi_total_index,CPI Index — Total,132.94997144,Consumer Price Index - Total.xlsx,PRI
1981-01-01,cpi_total_index,CPI Index — Total,132.90975772,Consumer Price Index - Total.xlsx,PRI
1981-02-01,cpi_total_index,CPI Index — Total,134.18898138,Consumer Price Index - Total.xlsx,PRI
1981-03-01,cpi_total_index,CPI Index — Total,133.49226447,Consumer Price Index - Total.xlsx,PRI
1981-04-01,cpi_total_index,CPI Index — Total,134.44969884,Consumer Price Index - Total.xlsx,PRI
1981-05-01,cpi_total_index,CPI Index — Total,121.35342565,Consumer Price Index - Total.xlsx,PRI
1981-06-01,cpi_total_index,CPI Index — Total,117.36744094,Consumer Price Index - Total.xlsx,PRI
1981-07-01,cpi_total_index,CPI Index — Total,120.87940343,Consumer Price Index - Total.xlsx,PRI
1981-08-01,cpi_total_index,CPI Index — Total,112.01156931,Consumer Price Index - Total.xlsx,PRI
1981-09-01,cpi_total_index,CPI Index — Total,113.73293801,Consumer Price Index - Total.xlsx,PRI
1981-10-01,cpi_total_index,CPI Index — Total,109.91115348,Consumer Price Index - Total.xlsx,PRI
1981-11-01,cpi_total_index,CPI Index — Total,103.05599833,Consumer Price Index - Total.xlsx,PRI
1981-12-01,cpi_total_index,CPI Index — Total,101.48637649,Consumer Price Index - Total.xlsx,PRI
1982-01-01,cpi_total_index,CPI Index — Total,103.39308586,Consumer Price Index - Total.xlsx,PRI
1982-02-01,cpi_total_index,CPI Index — Total,103.762136,Consumer Price Index - Total.xlsx,PRI
1982-03-01,cpi_total_index,CPI Index — Total,104.28488707,Consumer Price Index - Total.xlsx,PRI
1982-04-01,cpi_total_index,CPI Index — Total,104.29094712,Consumer Price Index - Total.xlsx,PRI
1982-05-01,cpi_total_index,CPI Index — Total,109.97468349,Consumer Price Index - Total.xlsx,PRI
1982-06-01,cpi_total_index,CPI Index — Total,116.70773781,Consumer Price Index - Total.xlsx,PRI
1982-07-01,cpi_total_index,CPI Index — Total,123.14126391,Consumer Price Index - Total.xlsx,PRI
1982-08-01,cpi_total_index,CPI Index — Total,131.6636851,Consumer Price Index - Total.xlsx,PRI
1982-09-01,cpi_total_index,CPI Index — Total,130.47973534,Consumer Price Index - Total.xlsx,PRI
1982-10-01,cpi_total_index,CPI Index — Total,129.17298934,Consumer Price Index - Total.xlsx,PRI
1982-11-01,cpi_total_index,CPI Index — Total,130.6561492,Consumer Price Index - Total.xlsx,PRI
1982-12-01,cpi_total_index,CPI Index — Total,131.50357991,Consumer Price Index - Total.xlsx,PRI
1983-01-01,cpi_total_index,CPI Index — Total,131.85395025,Consumer Price Index - Total.xlsx,PRI
1983-02-01,cpi_total_index,CPI Index — Total,132.66825488,Consumer Price Index - Total.xlsx,PRI
1983-03-01,cpi_total_index,CPI Index — Total,133.95691612,Consumer Price Index - Total.xlsx,PRI
1983-04-01,cpi_total_index,CPI Index — Total,139.47233607,Consumer Price Index - Total.xlsx,PRI
1983-05-01,cpi_total_index,CPI Index — Total,137.88280687,Consumer Price Index - Total.xlsx,PRI
1983-06-01,cpi_total_index,CPI Index — Total,132.43120311,Consumer Price Index - Total.xlsx,PRI
1983-07-01,cpi_total_index,CPI Index — Total,126.1349438,Consumer Price Index - Total.xlsx,PRI
1983-08-01,cpi_total_index,CPI Index — Total,124.65250967,Consumer Price Index - Total.xlsx,PRI
1983-09-01,cpi_total_index,CPI Index — Total,127.57940067,Consumer Price Index - Total.xlsx,PRI
1983-10-01,cpi_total_index,CPI Index — Total,154.17977158,Consumer Price Index - Total.xlsx,PRI
1983-11-01,cpi_total_index,CPI Index — Total,174.91061713,Consumer Price Index - Total.xlsx,PRI
1983-12-01,cpi_total_index,CPI Index — Total,190.69219442,Consumer Price Index - Total.xlsx,PRI
1984-01-01,cpi_total_index,CPI Index — Total,207.94189519,Consumer Price Index - Total.xlsx,PRI
1984-02-01,cpi_total_index,CPI Index — Total,225.07359528,Consumer Price Index - Total.xlsx,PRI
1984-03-01,cpi_total_index,CPI Index — Total,240.52580568,Consumer Price Index - Total.xlsx,PRI
1984-04-01,cpi_total_index,CPI Index — Total,262.57353726,Consumer Price Index - Total.xlsx,PRI
1984-05-01,cpi_total_index,CPI Index — Total,292.73188038,Consumer Price Index - Total.xlsx,PRI
1984-06-01,cpi_total_index,CPI Index — Total,329.71624266,Consumer Price Index - Total.xlsx,PRI
1984-07-01,cpi_total_index,CPI Index — Total,354.37885625,Consumer Price Index - Total.xlsx,PRI
1984-08-01,cpi_total_index,CPI Index — Total,393.84721147,Consumer Price Index - Total.xlsx,PRI
1984-09-01,cpi_total_index,CPI Index — Total,449.94875029,Consumer Price Index - Total.xlsx,PRI
1984-10-01,cpi_total_index,CPI Index — Total,464.80625202,Consumer Price Index - Total.xlsx,PRI
1984-11-01,cpi_total_index,CPI Index — Total,486.22561493,Consumer Price Index - Total.xlsx,PRI
1984-12-01,cpi_total_index,CPI Index — Total,444.8779005,Consumer Price Index - Total.xlsx,PRI
1985-01-01,cpi_total_index,CPI Index — Total,399.05215361,Consumer Price Index - Total.xlsx,PRI
1985-02-01,cpi_total_index,CPI Index — Total,405.94535004,Consumer Price Index - Total.xlsx,PRI
1985-03-01,cpi_total_index,CPI Index — Total,412.32788986,Consumer Price Index - Total.xlsx,PRI
1985-04-01,cpi_total_index,CPI Index — Total,407.12452431,Consumer Price Index - Total.xlsx,PRI
1985-05-01,cpi_total_index,CPI Index — Total,373.89205791,Consumer Price Index - Total.xlsx,PRI
1985-06-01,cpi_total_index,CPI Index — Total,380.45176127,Consumer Price Index - Total.xlsx,PRI
1985-07-01,cpi_total_index,CPI Index — Total,445.18554548,Consumer Price Index - Total.xlsx,PRI
1985-08-01,cpi_total_index,CPI Index — Total,386.34916216,Consumer Price Index - Total.xlsx,PRI
1985-09-01,cpi_total_index,CPI Index — Total,312.90322581,Consumer Price Index - Total.xlsx,PRI
1985-10-01,cpi_total_index,CPI Index — Total,247.53130549,Consumer Price Index - Total.xlsx,PRI
1985-11-01,cpi_total_index,CPI Index — Total,192.0693713,Consumer Price Index - Total.xlsx,PRI
1985-12-01,cpi_total_index,CPI Index — Total,185.17499163,Consumer Price Index - Total.xlsx,PRI
1986-01-01,cpi_total_index,CPI Index — Total,167.29696702,Consumer Price Index - Total.xlsx,PRI
1986-02-01,cpi_total_index,CPI Index — Total,139.32251621,Consumer Price Index - Total.xlsx,PRI
1986-03-01,cpi_total_index,CPI Index — Total,116.84287036,Consumer Price Index - Total.xlsx,PRI
1986-04-01,cpi_total_index,CPI Index — Total,87.668528213,Consumer Price Index - Total.xlsx,PRI
1986-05-01,cpi_total_index,CPI Index — Total,78.52746914,Consumer Price Index - Total.xlsx,PRI
1986-06-01,cpi_total_index,CPI Index — Total,57.903143764,Consumer Price Index - Total.xlsx,PRI
1986-07-01,cpi_total_index,CPI Index — Total,23.857112766,Consumer Price Index - Total.xlsx,PRI
1986-08-01,cpi_total_index,CPI Index — Total,20.49198569,Consumer Price Index - Total.xlsx,PRI
1986-09-01,cpi_total_index,CPI Index — Total,19.201087962,Consumer Price Index - Total.xlsx,PRI
1986-10-01,cpi_total_index,CPI Index — Total,16.58856448,Consumer Price Index - Total.xlsx,PRI
1986-11-01,cpi_total_index,CPI Index — Total,19.392811536,Consumer Price Index - Total.xlsx,PRI
1986-12-01,cpi_total_index,CPI Index — Total,19.635028799,Consumer Price Index - Total.xlsx,PRI
1987-01-01,cpi_total_index,CPI Index — Total,23.866171004,Consumer Price Index - Total.xlsx,PRI
1987-02-01,cpi_total_index,CPI Index — Total,23.043160206,Consumer Price Index - Total.xlsx,PRI
1987-03-01,cpi_total_index,CPI Index — Total,22.766570607,Consumer Price Index - Total.xlsx,PRI
1987-04-01,cpi_total_index,CPI Index — Total,21.478382145,Consumer Price Index - Total.xlsx,PRI
1987-05-01,cpi_total_index,CPI Index — Total,20.315717226,Consumer Price Index - Total.xlsx,PRI
1987-06-01,cpi_total_index,CPI Index — Total,19.513841997,Consumer Price Index - Total.xlsx,PRI
1987-07-01,cpi_total_index,CPI Index — Total,19.783929776,Consumer Price Index - Total.xlsx,PRI
1987-08-01,cpi_total_index,CPI Index — Total,19.973279892,Consumer Price Index - Total.xlsx,PRI
1987-09-01,cpi_total_index,CPI Index — Total,18.80733945,Consumer Price Index - Total.xlsx,PRI
1987-10-01,cpi_total_index,CPI Index — Total,17.861715748,Consumer Price Index - Total.xlsx,PRI
1987-11-01,cpi_total_index,CPI Index — Total,16.365899193,Consumer Price Index - Total.xlsx,PRI
1987-12-01,cpi_total_index,CPI Index — Total,16.12507664,Consumer Price Index - Total.xlsx,PRI
1988-01-01,cpi_total_index,CPI Index — Total,15.519307724,Consumer Price Index - Total.xlsx,PRI
1988-02-01,cpi_total_index,CPI Index — Total,15.370417161,Consumer Price Index - Total.xlsx,PRI
1988-03-01,cpi_total_index,CPI Index — Total,15.756333136,Consumer Price Index - Total.xlsx,PRI
1988-04-01,cpi_total_index,CPI Index — Total,16.288772484,Consumer Price Index - Total.xlsx,PRI
1988-05-01,cpi_total_index,CPI Index — Total,16.976968055,Consumer Price Index - Total.xlsx,PRI
1988-06-01,cpi_total_index,CPI Index — Total,16.154378531,Consumer Price Index - Total.xlsx,PRI
1988-07-01,cpi_total_index,CPI Index — Total,15.992554491,Consumer Price Index - Total.xlsx,PRI
1988-08-01,cpi_total_index,CPI Index — Total,15.461395696,Consumer Price Index - Total.xlsx,PRI
1988-09-01,cpi_total_index,CPI Index — Total,16.337286266,Consumer Price Index - Total.xlsx,PRI
1988-10-01,cpi_total_index,CPI Index — Total,17.268151368,Consumer Price Index - Total.xlsx,PRI
1988-11-01,cpi_total_index,CPI Index — Total,17.348395721,Consumer Price Index - Total.xlsx,PRI
1988-12-01,cpi_total_index,CPI Index — Total,16.423838439,Consumer Price Index - Total.xlsx,PRI
1989-01-01,cpi_total_index,CPI Index — Total,19.926199261,Consumer Price Index - Total.xlsx,PRI
1989-02-01,cpi_total_index,CPI Index — Total,20.951509608,Consumer Price Index - Total.xlsx,PRI
1989-03-01,cpi_total_index,CPI Index — Total,19.531953197,Consumer Price Index - Total.xlsx,PRI
1989-04-01,cpi_total_index,CPI Index — Total,19.368974585,Consumer Price Index - Total.xlsx,PRI
1989-05-01,cpi_total_index,CPI Index — Total,18.961038961,Consumer Price Index - Total.xlsx,PRI
1989-06-01,cpi_total_index,CPI Index — Total,20.120898101,Consumer Price Index - Total.xlsx,PRI
1989-07-01,cpi_total_index,CPI Index — Total,20.707506471,Consumer Price Index - Total.xlsx,PRI
1989-08-01,cpi_total_index,CPI Index — Total,21.232876712,Consumer Price Index - Total.xlsx,PRI
1989-09-01,cpi_total_index,CPI Index — Total,21.043771045,Consumer Price Index - Total.xlsx,PRI
1989-10-01,cpi_total_index,CPI Index — Total,20.394736842,Consumer Price Index - Total.xlsx,PRI
1989-11-01,cpi_total_index,CPI Index — Total,19.98381877,Consumer Price Index - Total.xlsx,PRI
1989-12-01,cpi_total_index,CPI Index — Total,20.692431562,Consumer Price Index - Total.xlsx,PRI
1990-01-01,cpi_total_index,CPI Index — Total,16.538461539,Consumer Price Index - Total.xlsx,PRI
1990-02-01,cpi_total_index,CPI Index — Total,15.204236006,Consumer Price Index - Total.xlsx,PRI
1990-03-01,cpi_total_index,CPI Index — Total,16.114457829,Consumer Price Index - Total.xlsx,PRI
1990-04-01,cpi_total_index,CPI Index — Total,16.079295153,Consumer Price Index - Total.xlsx,PRI
1990-05-01,cpi_total_index,CPI Index — Total,16.885007278,Consumer Price Index - Total.xlsx,PRI
1990-06-01,cpi_total_index,CPI Index — Total,16.319194824,Consumer Price Index - Total.xlsx,PRI
1990-07-01,cpi_total_index,CPI Index — Total,17.512508935,Consumer Price Index - Total.xlsx,PRI
1990-08-01,cpi_total_index,CPI Index — Total,17.937853108,Consumer Price Index - Total.xlsx,PRI
1990-09-01,cpi_total_index,CPI Index — Total,18.567454797,Consumer Price Index - Total.xlsx,PRI
1990-10-01,cpi_total_index,CPI Index — Total,18.442622951,Consumer Price Index - Total.xlsx,PRI
1990-11-01,cpi_total_index,CPI Index — Total,18.408631153,Consumer Price Index - Total.xlsx,PRI
1990-12-01,cpi_total_index,CPI Index — Total,17.61174116,Consumer Price Index - Total.xlsx,PRI
